review_id,text,star_rating,date,app_version,is_defect,category
R00883,Does anyone know if the app supports the older living room bulb model from 2021? Honestly pretty annoyed.,5,2026-07-13,3.3.0,0,question
R00884,Where do I find the firmware version of my video doorbell in the app?,5,2026-03-12,3.2.1,0,question
R00885,The smart lock works in the old app but this version 3.2.0 can't maintain a connection. Anyone else seeing this?,1,2026-04-11,3.4.0,1,connectivity
R00886,"Really like the design, but logging in has been broken for me since 3.2.1. Reinstalling didn't help.",1,2026-09-12,3.2.1,1,login_auth
R00887,Would love voice control shortcuts for the smoke detector beyond the basics. Really disappointing.,2,2026-07-15,3.3.2,0,feature_request
R00888,Icons for the garage sensor are missing -- just empty boxes on 3.3.2. Hope this gets fixed soon.,2,2026-07-29,3.4.1,1,ui_bug
R00889,Please add a dark mode schedule for the smart lock page. Would love auto-switching at sunset. Honestly pretty annoyed.,3,2026-07-26,3.2.1,0,feature_request
R00890,'Device offline' error all day for my video doorbell even though it's two feet from the router.,1,2026-06-05,3.3.2,1,connectivity
R00891,The app won't stay open for more than a few seconds if the bedroom speaker is online. This started after the update.,2,2026-08-14,3.3.2,1,crash
R00892,This app eats my phone battery alive -- lost 40% overnight with the smart lock idle. Really disappointing.,1,2026-02-12,3.3.0,1,battery_drain
R00893,The new 3.2.0 update made the smart lock controls so much snappier. Great work.,5,2026-02-10,3.3.0,0,praise
R00894,App crashes when I try to view the living room bulb live feed. Was fine before 3.2.1. Considering switching apps.,1,2026-03-16,3.4.1,1,crash
R00895,How do I share living room bulb access with my partner? Can't find the option in 3.3.0. Support was no help.,5,2026-07-31,3.4.0,0,question
R00896,Best smart home app I've tried. The smart lock automations are rock solid. Considering switching apps.,5,2026-04-22,3.3.2,0,praise
R00897,App disconnects from the garage sensor whenever my phone switches between Wi-Fi and data.,2,2026-06-14,3.2.1,1,connectivity
R00898,App disconnects from the smoke detector whenever my phone switches between Wi-Fi and data. Otherwise I like the app.,1,2026-03-17,3.4.0,1,connectivity
R00899,The kitchen plug schedules are flexible and the app never misses a beat. Support was no help.,5,2026-08-10,3.4.1,0,praise
R00900,Please add a vacation mode that randomizes the smart plug schedule. Anyone else seeing this?,3,2026-01-21,3.2.1,0,feature_request
R00901,The widget alone drains my battery keeping the smart plug status updated. Support was no help.,3,2026-07-19,3.2.1,1,battery_drain
R00902,Really impressed with how reliable the garage sensor connection is. Hope this gets fixed soon.,5,2026-02-21,3.2.1,0,praise
R00903,App force closes during thermostat setup on the very last step. Unacceptable. Honestly pretty annoyed.,2,2026-02-09,3.3.2,1,crash
R00904,Dark mode is broken on the kitchen plug page -- white text on a white background.,2,2026-04-02,3.3.0,1,ui_bug
R00905,Never had the app crash on me once. The video doorbell setup was smooth. Honestly pretty annoyed.,4,2026-03-12,3.2.1,0,praise
R00906,Buttons on the living room bulb schedule screen overlap so I can't tap save. Honestly pretty annoyed.,2,2026-09-19,3.4.1,1,ui_bug
R00907,"The login screen glitched once, but support helped in minutes. Great app overall. Honestly pretty annoyed.",4,2026-06-22,3.4.0,0,praise
R00908,Five stars. The garage sensor routines run perfectly every morning. Considering switching apps.,5,2026-06-06,3.3.2,0,praise
R00909,Opening the smart plug tab makes the app freeze then crash. Please fix this. Support was no help.,1,2026-08-27,3.3.2,1,crash
R00910,Love this app! My security camera setup took five minutes and everything just works. Really disappointing.,4,2026-06-03,3.4.1,0,praise
R00911,Can you add guest access for the bedroom speaker? I want my family to control it without my login.,5,2026-07-12,3.2.0,0,feature_request
R00912,Best smart home app I've tried. The smoke detector automations are rock solid. This started after the update.,4,2026-01-18,3.2.0,0,praise
R00913,Request: IFTTT-style custom triggers for the bedroom speaker. The presets are too limited. Support was no help.,4,2026-01-24,3.2.0,0,feature_request
R00914,Tapping notifications for the garage sensor crashes the app every single time.,2,2026-02-16,3.4.0,1,crash
R00915,Request: IFTTT-style custom triggers for the living room bulb. The presets are too limited.,3,2026-01-14,3.4.0,0,feature_request
R00916,"Sync fails repeatedly with the thermostat. Spinning loader, then 'connection timeout'. Hope this gets fixed soon.",1,2026-03-24,3.3.2,1,connectivity
R00917,Tapping notifications for the garage sensor crashes the app every single time.,2,2026-02-26,3.3.2,1,crash
R00918,"No lag, no freezes, no battery drain. Really happy with the smart lock integration. Honestly pretty annoyed.",5,2026-04-17,3.2.0,0,praise
R00919,The app crashes on my smart lock screen. Support was great though and sent a workaround. Really disappointing.,1,2026-02-06,3.2.1,1,crash
R00920,"Simple, fast, reliable. Exactly what I want for my bedroom speaker.",4,2026-06-21,3.3.0,0,praise
R00921,The app won't stay open for more than a few seconds if the bedroom speaker is online. Honestly pretty annoyed.,1,2026-04-24,3.2.0,1,crash
R00922,'Device offline' error all day for my smart lock even though it's two feet from the router. Honestly pretty annoyed.,1,2026-02-07,3.4.1,1,connectivity
R00923,Please add multi-home support -- I have a smart lock at two houses. Hope this gets fixed soon.,2,2026-09-17,3.2.0,0,feature_request
R00924,Would love voice control shortcuts for the video doorbell beyond the basics. Otherwise I like the app.,3,2026-07-22,3.4.1,0,feature_request
R00925,Feature request: let me export kitchen plug history to CSV for my energy audit. This started after the update.,4,2026-02-08,3.3.0,0,feature_request
R00926,Firmware update for the smart lock failed halfway and now the app won't connect at all. Anyone else seeing this?,2,2026-01-11,3.2.1,1,connectivity
R00927,Opening the smart lock tab makes the app freeze then crash. Please fix this.,2,2026-02-04,3.2.1,1,crash
R00928,Opening the smart lock tab makes the app freeze then crash. Please fix this. Anyone else seeing this?,2,2026-08-20,3.4.1,1,crash
R00929,Love this app! My bedroom speaker setup took five minutes and everything just works. Hope this gets fixed soon.,5,2026-01-17,3.2.1,0,praise
R00930,The smart lock schedules are flexible and the app never misses a beat. Support was no help.,5,2026-06-18,3.2.1,0,praise
R00931,"Setup was a breeze and I love the widgets, but the smart lock drops offline every night. Really disappointing.",1,2026-03-18,3.2.1,1,connectivity
R00932,"Since 3.3.2, the app loses connection to the video doorbell and never reconnects on its own. Considering switching apps.",1,2026-09-01,3.3.0,1,connectivity
R00933,The living room bulb works in the old app but this version 3.4.0 can't maintain a connection. This started after the update.,1,2026-04-18,3.3.0,1,connectivity
R00934,The app keeps getting better. My garage sensor has never been easier to manage. Reinstalling didn't help.,4,2026-08-14,3.2.1,0,praise
R00935,Please add a dark mode schedule for the bedroom speaker page. Would love auto-switching at sunset. Hope this gets fixed soon.,5,2026-03-24,3.4.0,0,feature_request
R00936,The app keeps getting better. My garage sensor has never been easier to manage. Otherwise I like the app.,5,2026-03-15,3.4.1,0,praise
R00937,"Really like the design, but logging in has been broken for me since 3.4.1. Considering switching apps.",1,2026-07-15,3.3.2,1,login_auth
R00938,Had to factory reset the garage sensor three times this month because the app loses it. Really disappointing.,1,2026-02-10,3.3.2,1,connectivity
R00939,Does the smart plug work without Wi-Fi? Wondering about offline mode. Honestly pretty annoyed.,3,2026-08-16,3.3.0,0,question
R00940,Please add multi-home support -- I have a garage sensor at two houses. Considering switching apps.,4,2026-07-12,3.4.1,0,feature_request
R00941,"Since 3.3.0, the app loses connection to the thermostat and never reconnects on its own. Really disappointing.",1,2026-01-19,3.4.1,1,connectivity
R00942,Best smart home app I've tried. The smart plug automations are rock solid. Really disappointing.,4,2026-03-28,3.2.0,0,praise
R00943,The app is great when it works -- sadly the smart plug screen crashes on launch. Reinstalling didn't help.,1,2026-04-11,3.3.2,1,crash
R00944,Icons for the bedroom speaker are missing -- just empty boxes on 3.4.0. Hope this gets fixed soon.,4,2026-08-03,3.4.1,1,ui_bug
R00945,Best smart home app I've tried. The smart lock automations are rock solid. Support was no help.,4,2026-06-11,3.2.0,0,praise
R00946,How do I share bedroom speaker access with my partner? Can't find the option in 3.4.0. Support was no help.,2,2026-06-01,3.4.1,0,question
R00947,Crash after crash. The app dies the moment I tap my security camera.,1,2026-08-23,3.4.0,1,crash
R00948,"The login screen glitched once, but support helped in minutes. Great app overall. Support was no help.",5,2026-08-18,3.4.1,0,praise
R00949,Zero crashes so far and no battery drain. The living room bulb just works. Otherwise I like the app.,4,2026-01-20,3.4.0,0,praise
R00950,App takes forever to load the thermostat dashboard -- 20+ seconds of spinner. Anyone else seeing this?,1,2026-01-26,3.2.0,1,performance
R00951,Firmware update for the living room bulb failed halfway and now the app won't connect at all. This started after the update.,5,2026-06-26,3.4.0,1,connectivity
R00952,Password reset email never comes. Can't access my kitchen plug at all now. Support was no help.,3,2026-07-17,3.4.0,1,login_auth
R00953,"Since 3.4.1, the app drains battery even in the background. bedroom speaker polling is out of control.",1,2026-01-18,3.4.0,1,battery_drain
R00954,"Login screen loops forever: enter password, spinner, back to login. Really disappointing.",1,2026-09-05,3.4.0,1,login_auth
R00955,Password reset email never comes. Can't access my kitchen plug at all now. Considering switching apps.,1,2026-06-20,3.4.1,1,login_auth
R00956,The kitchen plug works in the old app but this version 3.3.2 can't maintain a connection. This started after the update.,3,2026-02-25,3.4.1,1,connectivity
R00957,Icons for the smoke detector are missing -- just empty boxes on 3.2.0.,3,2026-09-16,3.2.0,1,ui_bug
R00958,App disconnects from the garage sensor whenever my phone switches between Wi-Fi and data. This started after the update.,1,2026-05-08,3.2.1,1,connectivity
R00959,Dark mode is broken on the thermostat page -- white text on a white background. Otherwise I like the app.,1,2026-07-20,3.3.0,1,ui_bug
R00960,Intermittent connectivity: security camera responds maybe one time out of three. Really disappointing.,1,2026-09-13,3.2.0,1,connectivity
R00961,Everything about the kitchen plug integration feels polished. Highly recommend. Considering switching apps.,3,2026-07-19,3.4.1,0,praise
R00962,It'd be nice to get a weekly summary email of my smart lock activity.,5,2026-06-02,3.2.0,0,feature_request
R00963,"Since 3.4.0, the app loses connection to the video doorbell and never reconnects on its own. Otherwise I like the app.",2,2026-03-11,3.3.0,1,connectivity
R00964,Please add a dark mode schedule for the smart plug page. Would love auto-switching at sunset. Honestly pretty annoyed.,3,2026-07-22,3.3.2,0,feature_request
R00965,Buttons on the smart plug schedule screen overlap so I can't tap save. Honestly pretty annoyed.,2,2026-02-28,3.3.2,1,ui_bug
R00966,Background battery drain is ridiculous. Turned off garage sensor notifications and it still drains. This started after the update.,3,2026-03-21,3.4.0,1,battery_drain
R00967,App takes forever to load the living room bulb dashboard -- 20+ seconds of spinner. Considering switching apps.,2,2026-03-09,3.3.0,1,performance
R00968,Request: IFTTT-style custom triggers for the smart lock. The presets are too limited. Hope this gets fixed soon.,4,2026-07-16,3.2.0,0,feature_request
R00969,No offline errors at all -- the smart lock stays connected all day. Considering switching apps.,5,2026-01-31,3.2.1,0,praise
R00970,Would love Apple Watch support to check the security camera quickly. Reinstalling didn't help.,5,2026-07-24,3.3.0,0,feature_request
R00971,Woke up to a dead phone. The app was top of battery stats because of the smoke detector. Hope this gets fixed soon.,1,2026-05-29,3.4.1,1,battery_drain
